profile_id,from_country,from_city,to_country,to_city,fpp_delta_usd,rfpg_percent,pc_fpp_delta_usd
F2,Portugal,Faro,USA,San Francisco,-5968.451612903225,-96.16528066528066,-1989.4838709677417
F2,Portugal,Faro,USA,Austin,-3628.4516129032254,-58.46257796257795,-1209.4838709677417
F2,Portugal,Faro,USA,Miami,-4358.451612903225,-70.22453222453223,-1452.8172043010752
F2,Portugal,Faro,Germany,Berlin,-2012.9032258064508,-32.43243243243242,-670.9677419354836
F2,Portugal,Faro,Germany,Munich,-2860.2150537634407,-46.08454608454608,-953.4050179211469
F2,Portugal,Faro,Germany,Frankfurt,-2424.7311827956983,-39.06791406791406,-808.2437275985661
F2,Portugal,Faro,France,Paris,-2338.709677419354,-37.68191268191267,-779.5698924731181
F2,Portugal,Faro,France,Lyon,-1276.344086021505,-20.56479556479556,-425.44802867383504
F2,Portugal,Faro,France,Marseille,-1025.8064516129034,-16.52806652806653,-341.9354838709678
F2,Portugal,Faro,Portugal,Lisbon,-584.9462365591389,-9.424809424809412,-194.98207885304632
F2,Portugal,Faro,Portugal,Porto,-173.11827956989146,-2.789327789327773,-57.706093189963816
F3,Brazil,São Paulo,Brazil,Rio de Janeiro,61.799999999999955,18.17647058823528,15.449999999999989
F3,Brazil,São Paulo,Brazil,Belo Horizonte,323.6,95.17647058823529,80.9
F3,Brazil,São Paulo,Brazil,Salvador,460.20000000000005,135.3529411764706,115.05000000000001
F3,Brazil,São Paulo,Brazil,Curitiba,245.20000000000005,72.11764705882354,61.30000000000001
F3,Brazil,São Paulo,USA,New York,-2060.0,-605.8823529411765,-515.0
F3,Brazil,São Paulo,USA,San Francisco,-3058.0,-899.4117647058823,-764.5
F3,Brazil,São Paulo,USA,Austin,-628.0,-184.7058823529412,-157.0
F3,Brazil,São Paulo,USA,Miami,-1393.0,-409.70588235294116,-348.25
F3,Brazil,São Paulo,Germany,Berlin,840.0,247.05882352941177,210.0
F3,Brazil,São Paulo,Germany,Munich,-54.62365591397884,-16.065781151170246,-13.65591397849471
F3,Brazil,São Paulo,Germany,Frankfurt,407.7419354838712,119.92409867172682,101.9354838709678
F3,Brazil,São Paulo,France,Paris,526.0215053763441,154.71220746363062,131.50537634408602
F3,Brazil,São Paulo,France,Lyon,1635.6989247311826,481.08791903858315,408.92473118279565
F3,Brazil,São Paulo,France,Marseille,1906.6666666666665,560.7843137254902,476.66666666666663
F3,Brazil,São Paulo,Portugal,Lisbon,2438.9247311827958,717.3308032890576,609.7311827956989
F3,Brazil,São Paulo,Portugal,Porto,2871.1827956989246,844.4655281467425,717.7956989247311
F3,Brazil,São Paulo,Portugal,Faro,3058.279569892473,899.4939911448449,764.5698924731182
F3,Brazil,Rio de Janeiro,Brazil,São Paulo,-61.799999999999955,-22.214234363767055,-15.449999999999989
F3,Brazil,Rio de Janeiro,Brazil,Belo Horizonte,261.80000000000007,94.10496046010066,65.45000000000002
F3,Brazil,Rio de Janeiro,Brazil,Salvador,398.4000000000001,143.20632638389648,99.60000000000002
F3,Brazil,Rio de Janeiro,Brazil,Curitiba,183.4000000000001,65.92379583033791,45.85000000000002
F3,Brazil,Rio de Janeiro,USA,New York,-2121.8,-762.6887131560028,-530.45
F3,Brazil,Rio de Janeiro,USA,San Francisco,-3119.8,-1121.4234363767073,-779.95
F3,Brazil,Rio de Janeiro,USA,Austin,-689.8,-247.95111430625445,-172.45
F3,Brazil,Rio de Janeiro,USA,Miami,-1454.8,-522.9331416247303,-363.7
F3,Brazil,Rio de Janeiro,Germany,Berlin,778.2,279.7268152408339,194.55
F3,Brazil,Rio de Janeiro,Germany,Munich,-116.42365591397879,-41.848905792228166,-29.105913978494698
F3,Brazil,Rio de Janeiro,Germany,Frankfurt,345.94193548387125,124.3500846455324,86.48548387096781
F3,Brazil,Rio de Janeiro,France,Paris,464.2215053763441,166.86610545519196,116.05537634408603
F3,Brazil,Rio de Janeiro,France,Lyon,1573.8989247311827,565.7436825058168,393.47473118279567
F3,Brazil,Rio de Janeiro,France,Marseille,1844.8666666666666,663.1440210879462,461.21666666666664
F3,Brazil,Rio de Janeiro,Portugal,Lisbon,2377.1247311827956,854.4661147314145,594.2811827956989
F3,Brazil,Rio de Janeiro,Portugal,Porto,2809.3827956989244,1009.8428453267161,702.3456989247311
F3,Brazil,Rio de Janeiro,Portugal,Faro,2996.4795698924727,1077.0954600619957,749.1198924731182
F3,Brazil,Belo Horizonte,Brazil,São Paulo,-323.6,-1973.1707317073199,-80.9
F3,Brazil,Belo Horizonte,Brazil,Rio de Janeiro,-261.80000000000007,-1596.3414634146368,-65.45000000000002
F3,Brazil,Belo Horizonte,Brazil,Salvador,136.60000000000002,832.926829268294,34.150000000000006
F3,Brazil,Belo Horizonte,Brazil,Curitiba,-78.39999999999998,-478.0487804878054,-19.599999999999994
F3,Brazil,Belo Horizonte,USA,New York,-2383.6,-14534.146341463435,-595.9
F3,Brazil,Belo Horizonte,USA,San Francisco,-3381.6,-20619.512195121977,-845.4
F3,Brazil,Belo Horizonte,USA,Austin,-951.6,-5802.439024390253,-237.9
F3,Brazil,Belo Horizonte,USA,Miami,-1716.6,-10467.07317073172,-429.15
F3,Brazil,Belo Horizonte,Germany,Berlin,516.4,3148.7804878048823,129.1
F3,Brazil,Belo Horizonte,Germany,Munich,-378.22365591397886,-2306.2418043535326,-94.55591397849471
F3,Brazil,Belo Horizonte,Germany,Frankfurt,84.14193548387118,513.0605822187274,21.035483870967795
F3,Brazil,Belo Horizonte,France,Paris,202.42150537634404,1234.2774718069777,50.60537634408601
F3,Brazil,Belo Horizonte,France,Lyon,1312.0989247311827,8000.603199580393,328.0247311827957
F3,Brazil,Belo Horizonte,France,Marseille,1583.0666666666666,9652.845528455298,395.76666666666665
F3,Brazil,Belo Horizonte,Portugal,Lisbon,2115.324731182796,12898.32153160243,528.831182795699
F3,Brazil,Belo Horizonte,Portugal,Porto,2547.5827956989247,15534.041437188585,636.8956989247312
F3,Brazil,Belo Horizonte,Portugal,Faro,2734.679569892473,16674.87542617364,683.6698924731182
F3,Brazil,Salvador,Brazil,São Paulo,-460.20000000000005,-382.8618968386022,-115.05000000000001
F3,Brazil,Salvador,Brazil,Rio de Janeiro,-398.4000000000001,-331.4475873544093,-99.60000000000002
F3,Brazil,Salvador,Brazil,Belo Horizonte,-136.60000000000002,-113.64392678868549,-34.150000000000006
F3,Brazil,Salvador,Brazil,Curitiba,-215.0,-178.86855241264553,-53.75
F3,Brazil,Salvador,USA,New York,-2520.2,-2096.6722129783684,-630.05
F3,Brazil,Salvador,USA,San Francisco,-3518.2,-2926.9550748752067,-879.55
F3,Brazil,Salvador,USA,Austin,-1088.2,-905.3244592346086,-272.05
F3,Brazil,Salvador,USA,Miami,-1853.2,-1541.7637271214637,-463.3
F3,Brazil,Salvador,Germany,Berlin,379.79999999999995,315.9733777038268,94.94999999999999
F3,Brazil,Salvador,Germany,Munich,-514.8236559139789,-428.305870144741,-128.70591397849472
F3,Brazil,Salvador,Germany,Frankfurt,-52.45806451612884,-43.64231656915876,-13.11451612903221
F3,Brazil,Salvador,France,Paris,65.82150537634402,54.75998783389684,16.455376344086005
F3,Brazil,Salvador,France,Lyon,1175.4989247311826,977.9525164152928,293.87473118279564
F3,Brazil,Salvador,France,Marseille,1446.4666666666665,1203.383250138657,361.6166666666666
F3,Brazil,Salvador,Portugal,Lisbon,1978.7247311827957,1646.1936199524087,494.68118279569893
F3,Brazil,Salvador,Portugal,Porto,2410.9827956989247,2005.8093142253942,602.7456989247312
F3,Brazil,Salvador,Portugal,Faro,2598.079569892473,2161.463868462955,649.5198924731183
F3,Brazil,Curitiba,Brazil,São Paulo,-245.20000000000005,-258.64978902953607,-61.30000000000001
F3,Brazil,Curitiba,Brazil,Rio de Janeiro,-183.4000000000001,-193.45991561181452,-45.85000000000002
F3,Brazil,Curitiba,Brazil,Belo Horizonte,78.39999999999998,82.70042194092828,19.599999999999994
F3,Brazil,Curitiba,Brazil,Salvador,215.0,226.7932489451478,53.75
F3,Brazil,Curitiba,USA,New York,-2305.2,-2431.6455696202543,-576.3
F3,Brazil,Curitiba,USA,San Francisco,-3303.2,-3484.38818565401,-825.8
F3,Brazil,Curitiba,USA,Austin,-873.2,-921.0970464135025,-218.3
F3,Brazil,Curitiba,USA,Miami,-1638.2,-1728.0590717299585,-409.55
F3,Brazil,Curitiba,Germany,Berlin,594.8,627.426160337553,148.7
F3,Brazil,Curitiba,Germany,Munich,-299.8236559139789,-316.2696792341551,-74.95591397849472
F3,Brazil,Curitiba,Germany,Frankfurt,162.54193548387116,171.45773785218486,40.63548387096779
F3,Brazil,Curitiba,France,Paris,280.821505376344,296.22521664171325,70.205376344086
F3,Brazil,Curitiba,France,Lyon,1390.4989247311826,1466.7710176489275,347.62473118279564
F3,Brazil,Curitiba,France,Marseille,1661.4666666666665,1752.601969057666,415.3666666666666
F3,Brazil,Curitiba,Portugal,Lisbon,2193.724731182796,2314.0556236105454,548.431182795699
F3,Brazil,Curitiba,Portugal,Porto,2625.9827956989247,2770.0240460959135,656.4956989247312
F3,Brazil,Curitiba,Portugal,Faro,2813.079569892473,2967.3835125448045,703.2698924731183
F3,USA,New York,Brazil,São Paulo,2060.0,85.83333333333333,515.0
F3,USA,New York,Brazil,Rio de Janeiro,2121.8,88.40833333333335,530.45
F3,USA,New York,Brazil,Belo Horizonte,2383.6,99.31666666666666,595.9
F3,USA,New York,Brazil,Salvador,2520.2,105.00833333333333,630.05
F3,USA,New York,Brazil,Curitiba,2305.2,96.05,576.3
F3,USA,New York,USA,San Francisco,-998.0,-41.583333333333336,-249.5
F3,USA,New York,USA,Austin,1432.0,59.66666666666667,358.0
F3,USA,New York,USA,Miami,667.0,27.791666666666664,166.75
F3,USA,New York,Germany,Berlin,2900.0,120.83333333333333,725.0
F3,USA,New York,Germany,Munich,2005.3763440860212,83.55734767025088,501.3440860215053
F3,USA,New York,Germany,Frankfurt,2467.741935483871,102.8225806451613,616.9354838709678
F3,USA,New York,France,Paris,2586.021505376344,107.75089605734766,646.505376344086
F3,USA,New York,France,Lyon,3695.6989247311826,153.98745519713262,923.9247311827957
F3,USA,New York,France,Marseille,3966.6666666666665,165.27777777777777,991.6666666666666
F3,USA,New York,Portugal,Lisbon,4498.924731182796,187.4551971326165,1124.731182795699
F3,USA,New York,Portugal,Porto,4931.182795698925,205.46594982078852,1232.7956989247311
F3,USA,New York,Portugal,Faro,5118.279569892473,213.26164874551972,1279.5698924731182
F3,USA,San Francisco,Brazil,São Paulo,3058.0,89.9941141848146,764.5
F3,USA,San Francisco,Brazil,Rio de Janeiro,3119.8,91.81283107710418,779.95
F3,USA,San Francisco,Brazil,Belo Horizonte,3381.6,99.51736315479694,845.4
F3,USA,San Francisco,Brazil,Salvador,3518.2,103.53737492642729,879.55
F3,USA,San Francisco,Brazil,Curitiba,3303.2,97.2101236021189,825.8
F3,USA,San Francisco,USA,New York,998.0,29.370217775161862,249.5
F3,USA,San Francisco,USA,Austin,2430.0,71.51265450264862,607.5
F3,USA,San Francisco,USA,Miami,1665.0,48.99941141848146,416.25
F3,USA,San Francisco,Germany,Berlin,3898.0,114.71453796350795,974.5
F3,USA,San Francisco,Germany,Munich,3003.376344086021,88.38659046751093,750.8440860215053
F3,USA,San Francisco,Germany,Frankfurt,3465.741935483871,101.99358256279787,866.4354838709678
F3,USA,San Francisco,France,Paris,3584.021505376344,105.47444100577823,896.005376344086
F3,USA,San Francisco,France,Lyon,4693.698924731183,138.13122203446684,1173.4247311827958
F3,USA,San Francisco,France,Marseille,4964.666666666666,146.1055522856582,1241.1666666666665
F3,USA,San Francisco,Portugal,Lisbon,5496.924731182796,161.7694152790699,1374.231182795699
F3,USA,San Francisco,Portugal,Porto,5929.182795698925,174.49037067978003,1482.2956989247311
F3,USA,San Francisco,Portugal,Faro,6116.279569892473,179.99645585322168,1529.0698924731182
F3,USA,Austin,Brazil,São Paulo,628.0,64.87603305785123,157.0
F3,USA,Austin,Brazil,Rio de Janeiro,689.8,71.26033057851238,172.45
F3,USA,Austin,Brazil,Belo Horizonte,951.6,98.30578512396696,237.9
F3,USA,Austin,Brazil,Salvador,1088.2,112.41735537190083,272.05
F3,USA,Austin,Brazil,Curitiba,873.2,90.20661157024794,218.3
F3,USA,Austin,USA,New York,-1432.0,-147.93388429752065,-358.0
F3,USA,Austin,USA,San Francisco,-2430.0,-251.03305785123968,-607.5
F3,USA,Austin,USA,Miami,-765.0,-79.02892561983471,-191.25
F3,USA,Austin,Germany,Berlin,1468.0,151.65289256198346,367.0
F3,USA,Austin,Germany,Munich,573.3763440860212,59.23309339731624,143.3440860215053
F3,USA,Austin,Germany,Frankfurt,1035.7419354838712,106.99813383097843,258.9354838709678
F3,USA,Austin,France,Paris,1154.021505376344,119.21709766284545,288.505376344086
F3,USA,Austin,France,Lyon,2263.6989247311826,233.85319470363456,565.9247311827957
F3,USA,Austin,France,Marseille,2534.6666666666665,261.8457300275482,633.6666666666666
F3,USA,Austin,Portugal,Lisbon,3066.9247311827958,316.83106727095,766.7311827956989
F3,USA,Austin,Portugal,Porto,3499.1827956989246,361.48582600195505,874.7956989247311
F3,USA,Austin,Portugal,Faro,3686.279569892473,380.8140051541811,921.5698924731182
F3,USA,Miami,Brazil,São Paulo,1393.0,80.38084246970571,348.25
F3,USA,Miami,Brazil,Rio de Janeiro,1454.8,83.9469128678592,363.7
F3,USA,Miami,Brazil,Belo Horizonte,1716.6,99.0536641661858,429.15
F3,USA,Miami,Brazil,Salvador,1853.2,106.93594922100405,463.3
F3,USA,Miami,Brazil,Curitiba,1638.2,94.52971725331794,409.55
F3,USA,Miami,USA,New York,-667.0,-38.48817080207732,-166.75
F3,USA,Miami,USA,San Francisco,-1665.0,-96.07616849394114,-416.25
F3,USA,Miami,USA,Austin,765.0,44.143104443162144,191.25
F3,USA,Miami,Germany,Berlin,2233.0,128.85170225043277,558.25
F3,USA,Miami,Germany,Munich,1338.3763440860212,77.2288715571853,334.5940860215053
F3,USA,Miami,Germany,Frankfurt,1800.7419354838712,103.90894030489737,450.1854838709678
F3,USA,Miami,France,Paris,1919.021505376344,110.73407417059111,479.755376344086
F3,USA,Miami,France,Lyon,3028.6989247311826,174.76623916509996,757.1747311827957
F3,USA,Miami,France,Marseille,3299.6666666666665,190.40200038468936,824.9166666666666
F3,USA,Miami,Portugal,Lisbon,3831.9247311827958,221.11510278031136,957.9811827956989
F3,USA,Miami,Portugal,Porto,4264.182795698925,246.05786472584677,1066.0456989247311
F3,USA,Miami,Portugal,Faro,4451.279569892473,256.85398556794416,1112.8198924731182
F3,Germany,Berlin,Brazil,São Paulo,-840.0,-168.0,-210.0
F3,Germany,Berlin,Brazil,Rio de Janeiro,-778.2,-155.64,-194.55
F3,Germany,Berlin,Brazil,Belo Horizonte,-516.4,-103.28,-129.1
F3,Germany,Berlin,Brazil,Salvador,-379.79999999999995,-75.96,-94.94999999999999
F3,Germany,Berlin,Brazil,Curitiba,-594.8,-118.96,-148.7
F3,Germany,Berlin,USA,New York,-2900.0,-580.0,-725.0
F3,Germany,Berlin,USA,San Francisco,-3898.0,-779.6,-974.5
F3,Germany,Berlin,USA,Austin,-1468.0,-293.6,-367.0
F3,Germany,Berlin,USA,Miami,-2233.0,-446.6,-558.25
F3,Germany,Berlin,Germany,Munich,-894.6236559139788,-178.92473118279577,-223.6559139784947
F3,Germany,Berlin,Germany,Frankfurt,-432.2580645161288,-86.45161290322577,-108.0645161290322
F3,Germany,Berlin,France,Paris,-313.97849462365593,-62.79569892473119,-78.49462365591398
F3,Germany,Berlin,France,Lyon,795.6989247311826,159.13978494623652,198.92473118279565
F3,Germany,Berlin,France,Marseille,1066.6666666666665,213.3333333333333,266.66666666666663
F3,Germany,Berlin,Portugal,Lisbon,1598.9247311827958,319.78494623655916,399.73118279569894
F3,Germany,Berlin,Portugal,Porto,2031.1827956989246,406.23655913978484,507.79569892473114
F3,Germany,Berlin,Portugal,Faro,2218.279569892473,443.65591397849454,554.5698924731182
F3,Germany,Munich,Brazil,São Paulo,54.62365591397884,13.84196185286111,13.65591397849471
F3,Germany,Munich,Brazil,Rio de Janeiro,116.42365591397879,29.502452316076344,29.105913978494698
F3,Germany,Munich,Brazil,Belo Horizonte,378.22365591397886,95.8441416893733,94.55591397849471
F3,Germany,Munich,Brazil,Salvador,514.8236559139789,130.4594005449591,128.70591397849472
F3,Germany,Munich,Brazil,Curitiba,299.8236559139789,75.97711171662128,74.95591397849472
F3,Germany,Munich,USA,New York,-2005.3763440860212,-508.1743869209804,-501.3440860215053
F3,Germany,Munich,USA,San Francisco,-3003.376344086021,-761.0735694822881,-750.8440860215053
F3,Germany,Munich,USA,Austin,-573.3763440860212,-145.29700272479542,-143.3440860215053
F3,Germany,Munich,USA,Miami,-1338.3763440860212,-339.15258855585796,-334.5940860215053
F3,Germany,Munich,Germany,Berlin,894.6236559139788,226.70299727520424,223.6559139784947
F3,Germany,Munich,Germany,Frankfurt,462.36559139785004,117.16621253406,115.59139784946251
F3,Germany,Munich,France,Paris,580.6451612903229,147.13896457765662,145.16129032258073
F3,Germany,Munich,France,Lyon,1690.3225806451615,428.33787465940026,422.58064516129036
F3,Germany,Munich,France,Marseille,1961.2903225806454,497.00272479563995,490.32258064516134
F3,Germany,Munich,Portugal,Lisbon,2493.5483870967746,631.8801089918252,623.3870967741937
F3,Germany,Munich,Portugal,Porto,2925.8064516129034,741.4168937329694,731.4516129032259
F3,Germany,Munich,Portugal,Faro,3112.9032258064517,788.8283378746587,778.2258064516129
F3,Germany,Frankfurt,Brazil,São Paulo,-407.7419354838712,-601.9047619047601,-101.9354838709678
F3,Germany,Frankfurt,Brazil,Rio de Janeiro,-345.94193548387125,-510.6761904761891,-86.48548387096781
F3,Germany,Frankfurt,Brazil,Belo Horizonte,-84.14193548387118,-124.2095238095237,-21.035483870967795
F3,Germany,Frankfurt,Brazil,Salvador,52.45806451612884,77.43809523809469,13.11451612903221
F3,Germany,Frankfurt,Brazil,Curitiba,-162.54193548387116,-239.94285714285658,-40.63548387096779
F3,Germany,Frankfurt,USA,New York,-2467.741935483871,-3642.8571428571304,-616.9354838709678
F3,Germany,Frankfurt,USA,San Francisco,-3465.741935483871,-5116.095238095221,-866.4354838709678
F3,Germany,Frankfurt,USA,Austin,-1035.7419354838712,-1528.9523809523762,-258.9354838709678
F3,Germany,Frankfurt,USA,Miami,-1800.7419354838712,-2658.2380952380863,-450.1854838709678
F3,Germany,Frankfurt,Germany,Berlin,432.2580645161288,638.0952380952356,108.0645161290322
F3,Germany,Frankfurt,Germany,Munich,-462.36559139785004,-682.539682539681,-115.59139784946251
F3,Germany,Frankfurt,France,Paris,118.27956989247286,174.6031746031736,29.569892473118216
F3,Germany,Frankfurt,France,Lyon,1227.9569892473114,1812.698412698406,306.98924731182785
F3,Germany,Frankfurt,France,Marseille,1498.9247311827953,2212.6984126984044,374.7311827956988
F3,Germany,Frankfurt,Portugal,Lisbon,2031.1827956989246,2998.412698412688,507.79569892473114
F3,Germany,Frankfurt,Portugal,Porto,2463.4408602150534,3636.507936507923,615.8602150537633
F3,Germany,Frankfurt,Portugal,Faro,2650.5376344086017,3912.6984126983984,662.6344086021504
F3,France,Paris,Brazil,São Paulo,-526.0215053763441,-282.77456647398844,-131.50537634408602
F3,France,Paris,Brazil,Rio de Janeiro,-464.2215053763441,-249.55260115606941,-116.05537634408603
F3,France,Paris,Brazil,Belo Horizonte,-202.42150537634404,-108.81618497109827,-50.60537634408601
F3,France,Paris,Brazil,Salvador,-65.82150537634402,-35.38381502890171,-16.455376344086005
F3,France,Paris,Brazil,Curitiba,-280.821505376344,-150.96184971098262,-70.205376344086
F3,France,Paris,USA,New York,-2586.021505376344,-1390.1734104046245,-646.505376344086
F3,France,Paris,USA,San Francisco,-3584.021505376344,-1926.6705202312141,-896.005376344086
F3,France,Paris,USA,Austin,-1154.021505376344,-620.3699421965318,-288.505376344086
F3,France,Paris,USA,Miami,-1919.021505376344,-1031.612716763006,-479.755376344086
F3,France,Paris,Germany,Berlin,313.97849462365593,168.78612716763007,78.49462365591398
F3,France,Paris,Germany,Munich,-580.6451612903229,-312.13872832369964,-145.16129032258073
F3,France,Paris,Germany,Frankfurt,-118.27956989247286,-63.583815028901604,-29.569892473118216
F3,France,Paris,France,Lyon,1109.6774193548385,596.5317919075145,277.41935483870964
F3,France,Paris,France,Marseille,1380.6451612903224,742.1965317919075,345.1612903225806
F3,France,Paris,Portugal,Lisbon,1912.9032258064517,1028.3236994219656,478.2258064516129
F3,France,Paris,Portugal,Porto,2345.1612903225805,1260.6936416184972,586.2903225806451
F3,France,Paris,Portugal,Faro,2532.258064516129,1361.271676300578,633.0645161290322
F3,France,Lyon,Brazil,São Paulo,-1635.6989247311826,-126.24066390041494,-408.92473118279565
F3,France,Lyon,Brazil,Rio de Janeiro,-1573.8989247311827,-121.47103734439835,-393.47473118279567
F3,France,Lyon,Brazil,Belo Horizonte,-1312.0989247311827,-101.26572614107884,-328.0247311827957
F3,France,Lyon,Brazil,Salvador,-1175.4989247311826,-90.72315352697095,-293.87473118279564
F3,France,Lyon,Brazil,Curitiba,-1390.4989247311826,-107.31651452282158,-347.62473118279564
F3,France,Lyon,USA,New York,-3695.6989247311826,-285.2282157676349,-923.9247311827957
F3,France,Lyon,USA,San Francisco,-4693.698924731183,-362.25228215767646,-1173.4247311827958
F3,France,Lyon,USA,Austin,-2263.6989247311826,-174.70871369294608,-565.9247311827957
F3,France,Lyon,USA,Miami,-3028.6989247311826,-233.75020746887967,-757.1747311827957
F3,France,Lyon,Germany,Berlin,-795.6989247311826,-61.410788381742734,-198.92473118279565
F3,France,Lyon,Germany,Munich,-1690.3225806451615,-130.45643153526973,-422.58064516129036
F3,France,Lyon,Germany,Frankfurt,-1227.9569892473114,-94.77178423236514,-306.98924731182785
F3,France,Lyon,France,Paris,-1109.6774193548385,-85.64315352697095,-277.41935483870964
F3,France,Lyon,France,Marseille,270.9677419354839,20.912863070539427,67.74193548387098
F3,France,Lyon,Portugal,Lisbon,803.2258064516132,61.9917012448133,200.8064516129033
F3,France,Lyon,Portugal,Porto,1235.483870967742,95.3526970954357,308.8709677419355
F3,France,Lyon,Portugal,Faro,1422.5806451612902,109.79253112033196,355.64516129032256
F3,France,Marseille,Brazil,São Paulo,-1906.6666666666665,-121.70212765957447,-476.66666666666663
F3,France,Marseille,Brazil,Rio de Janeiro,-1844.8666666666666,-117.75744680851064,-461.21666666666664
F3,France,Marseille,Brazil,Belo Horizonte,-1583.0666666666666,-101.0468085106383,-395.76666666666665
F3,France,Marseille,Brazil,Salvador,-1446.4666666666665,-92.32765957446809,-361.6166666666666
F3,France,Marseille,Brazil,Curitiba,-1661.4666666666665,-106.05106382978724,-415.3666666666666
F3,France,Marseille,USA,New York,-3966.6666666666665,-253.19148936170214,-991.6666666666666
F3,France,Marseille,USA,San Francisco,-4964.666666666666,-316.8936170212766,-1241.1666666666665
F3,France,Marseille,USA,Austin,-2534.6666666666665,-161.7872340425532,-633.6666666666666
F3,France,Marseille,USA,Miami,-3299.6666666666665,-210.61702127659575,-824.9166666666666
F3,France,Marseille,Germany,Berlin,-1066.6666666666665,-68.08510638297872,-266.66666666666663
F3,France,Marseille,Germany,Munich,-1961.2903225806454,-125.1887439945093,-490.32258064516134
F3,France,Marseille,Germany,Frankfurt,-1498.9247311827953,-95.67604667124226,-374.7311827956988
F3,France,Marseille,France,Paris,-1380.6451612903224,-88.12628689087165,-345.1612903225806
F3,France,Marseille,France,Lyon,-270.9677419354839,-17.295813315030887,-67.74193548387098
F3,France,Marseille,Portugal,Lisbon,532.2580645161293,33.97391901166783,133.0645161290323
F3,France,Marseille,Portugal,Porto,964.516129032258,61.56485929993137,241.1290322580645
F3,France,Marseille,Portugal,Faro,1151.6129032258063,73.50720658888127,287.9032258064516
F3,Portugal,Lisbon,Brazil,São Paulo,-2438.9247311827958,-116.19877049180327,-609.7311827956989
F3,Portugal,Lisbon,Brazil,Rio de Janeiro,-2377.1247311827956,-113.25440573770491,-594.2811827956989
F3,Portugal,Lisbon,Brazil,Belo Horizonte,-2115.324731182796,-100.7813524590164,-528.831182795699
F3,Portugal,Lisbon,Brazil,Salvador,-1978.7247311827957,-94.27325819672132,-494.68118279569893
F3,Portugal,Lisbon,Brazil,Curitiba,-2193.724731182796,-104.51659836065575,-548.431182795699
F3,Portugal,Lisbon,USA,New York,-4498.924731182796,-214.34426229508196,-1124.731182795699
F3,Portugal,Lisbon,USA,San Francisco,-5496.924731182796,-261.8924180327869,-1374.231182795699
F3,Portugal,Lisbon,USA,Austin,-3066.9247311827958,-146.11885245901638,-766.7311827956989
F3,Portugal,Lisbon,USA,Miami,-3831.9247311827958,-182.56608606557376,-957.9811827956989
F3,Portugal,Lisbon,Germany,Berlin,-1598.9247311827958,-76.17827868852459,-399.73118279569894
F3,Portugal,Lisbon,Germany,Munich,-2493.5483870967746,-118.80122950819674,-623.3870967741937
F3,Portugal,Lisbon,Germany,Frankfurt,-2031.1827956989246,-96.77254098360655,-507.79569892473114
F3,Portugal,Lisbon,France,Paris,-1912.9032258064517,-91.13729508196722,-478.2258064516129
F3,Portugal,Lisbon,France,Lyon,-803.2258064516132,-38.26844262295083,-200.8064516129033
F3,Portugal,Lisbon,France,Marseille,-532.2580645161293,-25.358606557377062,-133.0645161290323
F3,Portugal,Lisbon,Portugal,Porto,432.2580645161288,20.594262295081954,108.0645161290322
F3,Portugal,Lisbon,Portugal,Faro,619.3548387096771,29.508196721311457,154.83870967741927
F3,Portugal,Porto,Brazil,São Paulo,-2871.1827956989246,-113.43245539507222,-717.7956989247311
F3,Portugal,Porto,Brazil,Rio de Janeiro,-2809.3827956989244,-110.99090909090907,-702.3456989247311
F3,Portugal,Porto,Brazil,Belo Horizonte,-2547.5827956989247,-100.64791843670349,-636.8956989247312
F3,Portugal,Porto,Brazil,Salvador,-2410.9827956989247,-95.25123194562447,-602.7456989247312
F3,Portugal,Porto,Brazil,Curitiba,-2625.9827956989247,-103.74528462192015,-656.4956989247312
F3,Portugal,Porto,USA,New York,-4931.182795698925,-194.81733220050978,-1232.7956989247311
F3,Portugal,Porto,USA,San Francisco,-5929.182795698925,-234.2455395072218,-1482.2956989247311
F3,Portugal,Porto,USA,Austin,-3499.1827956989246,-138.2429906542056,-874.7956989247311
F3,Portugal,Porto,USA,Miami,-4264.182795698925,-168.46601529311812,-1066.0456989247311
F3,Portugal,Porto,Germany,Berlin,-2031.1827956989246,-80.2463891248938,-507.79569892473114
F3,Portugal,Porto,Germany,Munich,-2925.8064516129034,-115.59048428207308,-731.4516129032259
F3,Portugal,Porto,Germany,Frankfurt,-2463.4408602150534,-97.32370433305012,-615.8602150537633
F3,Portugal,Porto,France,Paris,-2345.1612903225805,-92.65080713678844,-586.2903225806451
F3,Portugal,Porto,France,Lyon,-1235.483870967742,-48.81053525913339,-308.8709677419355
F3,Portugal,Porto,France,Marseille,-964.516129032258,-38.105352591333904,-241.1290322580645
F3,Portugal,Porto,Portugal,Lisbon,-432.2580645161288,-17.07731520815632,-108.0645161290322
F3,Portugal,Porto,Portugal,Faro,187.0967741935483,7.39167374681393,46.774193548387075
F3,Portugal,Faro,Brazil,São Paulo,-3058.279569892473,-112.50791139240506,-764.5698924731182
F3,Portugal,Faro,Brazil,Rio de Janeiro,-2996.4795698924727,-110.23441455696201,-749.1198924731182
F3,Portugal,Faro,Brazil,Belo Horizonte,-2734.679569892473,-100.60332278481012,-683.6698924731182
F3,Portugal,Faro,Brazil,Salvador,-2598.079569892473,-95.57808544303799,-649.5198924731183
F3,Portugal,Faro,Brazil,Curitiba,-2813.079569892473,-103.4875,-703.2698924731183
