person_id,city_br,dependents,rent_status,housing_cost,basic_food_cost,transport_cost,utilities_cost,healthcare_cost,dependent_adjustment,total_household_cost,cost_per_capita,economic_pressure_ratio
9c5139b4-4987-4ec8-83eb-94377b8a840e,Belo Horizonte,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.7380952380952381
f26812a1-d18e-40dd-8cdd-dd14ef1dd97c,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,inf
1a11fe27-db8c-4f9d-94a3-38aa83abe5f8,São Paulo,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.07397342995169082
5241dbb2-041d-4d53-89e9-991c7c2847e4,Manaus,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.7286821705426356
86ad1b55-5be9-4445-8fe6-9ef8af8b650e,Recife,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.9963768115942029
14a24b3a-a5ef-4076-a415-1eb400af7503,Rio de Janeiro,1,aluguel,3000,750,230,350,180,627.0,5137.0,2568.5,2.4888565891472867
adfc0845-e979-457b-848d-bfea2c940e8b,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,1.931438127090301
73e43f75-f47d-4c22-b5c3-78a8f38d355f,Fortaleza,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,1.7355915065722953
6b097806-0242-4db3-909c-3a9eb4a23a1c,Florianópolis,0,próprio,650,680,210,320,160,0.0,2020.0,2020.0,1.0978260869565217
a916a2b0-b84d-4078-acf2-ac491fcf9d06,Belo Horizonte,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,3.5193236714975846
866d0e2b-f858-4b92-9e15-ead4510d96e7,Porto Velho,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,1.7627906976744185
5dd553ef-fc68-415a-8ec2-49565bb5e50e,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.457089552238806
811fd2cf-2ff0-4e8f-baaa-7c56ad3c2ab4,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,1.2209302325581395
3b39a21c-d633-45e8-9901-1526340e476b,Curitiba,2,próprio,1200,680,210,320,160,1136.0,3706.0,1235.3333333333333,0.14622790404040403
00395dc9-8a21-4729-bf63-861b677be8be,Salvador,1,cedido,900,600,180,250,120,483.0,2533.0,1266.5,0.4221666666666667
c31cd9a4-f24e-4e0c-b240-fba5d49b1321,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.281055900621118
9b90d06b-96a1-4982-a8bb-33b0d97a048e,São Paulo,0,aluguel,1800,800,250,300,200,0.0,3350.0,3350.0,inf
56b3f46e-1b13-4b6b-b19f-efaf4122ee64,Macapá,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
44539ff5-3b71-471c-b45e-e212295f0e92,Natal,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,inf
315c89e6-8ae6-4ead-a7d1-1a422ef3582a,Cuiabá,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.0755148741418765
75dd9536-cfef-42df-a8ef-a838f62cde27,Porto Alegre,2,próprio,1200,680,210,320,160,1136.0,3706.0,1235.3333333333333,2.6855072463768117
b2029136-76ba-475f-800a-678d51bb72ff,São Paulo,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,5.374396135265701
9a2ca518-af34-40f6-a055-06ebfe150370,Porto Velho,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,2.262422360248447
122a6d6c-c162-4ff8-a513-7d734b6ddd75,Campinas,2,aluguel,3200,800,250,300,200,1300.0,6050.0,2016.6666666666667,4.384057971014493
28b33e03-6d7f-4eac-9d9d-15212e7da3d4,Salvador,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.23770645645645647
7e214f2e-b603-41c6-98e9-3dcd79481642,Londrina,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.9504550050556118
acc52a81-8f26-40d5-91da-77411b27cb6b,Campinas,0,cedido,900,800,250,300,200,0.0,2450.0,2450.0,0.651595744680851
04f4d8b3-af12-4cff-9fda-17fd2ec85334,Salvador,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,1.6195652173913044
b119f59d-d0b8-4ca6-9dc5-eb9103a536d5,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,0.11063218390804598
200606b4-5401-4139-9777-37f2cd85fa91,Recife,1,cedido,900,600,180,250,120,483.0,2533.0,1266.5,3.9332298136645965
fa4c4e8f-fce3-4c1a-8fee-6a7f6620aecb,Campinas,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,7.336956521739131
0e287d2e-f39b-437c-938d-f1645353e650,Curitiba,1,próprio,1200,680,210,320,160,568.0,3138.0,1569.0,0.5943181818181819
5a54c76f-42b8-42e9-b1d1-eab87e7a7e94,Florianópolis,1,próprio,1200,680,210,320,160,568.0,3138.0,1569.0,3.4108695652173915
19841b24-1aef-4da6-9dd6-0efbe2dbfce5,Campinas,0,cedido,900,800,250,300,200,0.0,2450.0,2450.0,1.9021739130434783
92f7daa2-876f-48e6-a831-0ad23ac4492d,Joinville,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.35074626865671643
937bdb24-9f4b-4bdc-ba9c-bc17cdb8bd03,Salvador,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,3.731521739130435
dfd5b198-3740-4ed6-98b7-901198bc2ebf,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,2.2418478260869565
b3baab26-2b55-4d79-b38b-168311ed5e4f,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.281055900621118
5dfc3b8c-1f92-43fb-a619-084b0fb6f470,São Luís,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,inf
00d4011e-a716-4e5f-8a19-2fefa7aa898d,São Luís,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.19141737891737892
e3ee3a45-a42b-4b10-a521-ffa62af85506,Porto Velho,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.590823381521056
97e21cc1-06ee-49eb-ab28-2baa85a295e2,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.6189047261815454
bbf63a44-f460-4cdc-b454-e254a1d9a1c3,Curitiba,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,0.8170134638922889
2c990bf1-160d-4940-9415-7f022f76e021,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.4945652173913044
b6d8c22b-d4b7-4459-a7ed-395979b36958,Florianópolis,1,próprio,1200,680,210,320,160,568.0,3138.0,1569.0,1.2582197273456295
e55f09da-9d38-49b8-8196-b7de09a1d6f9,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,3.9332298136645965
ee97c5b4-e93b-48dc-b71f-aed832510cf5,Vitória,3,aluguel,2200,650,200,280,150,1602.0,5082.0,1270.5,2.11046511627907
ed9a7b36-9793-46bd-9819-babe8ad9b330,Joinville,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,1.4143763213530656
6063e46a-0f29-48b5-812e-f2651791e3cd,Manaus,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,0.4886621315192744
9f500d29-a713-4ce7-82a8-ad3a71c07a30,São Paulo,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.5889423076923077
bea8a77d-48b8-4210-8d7d-276bcb7c7083,São Luís,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,inf
c059ad6c-4926-41f4-b9ef-1f376fe47d28,Porto Velho,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.9504550050556118
15ba85c1-db09-425b-95ed-67390a591165,Vitória,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,0.2467818428184282
b34861a9-c76d-4dc4-8774-9f29da7b7184,São Paulo,0,aluguel,1800,800,250,300,200,0.0,3350.0,3350.0,5.201863354037267
d5ed916d-9729-424a-94d0-e5c768f5c42a,São Paulo,0,cedido,900,800,250,300,200,0.0,2450.0,2450.0,inf
1aa37c35-c6d3-45c6-836a-e993b8ed51de,São Luís,3,aluguel,1800,600,180,250,120,1449.0,4399.0,1099.75,5.976902173913044
0f3e8c77-ace1-401c-b15f-0ca1379369b5,Belo Horizonte,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,inf
9feb69a2-aee5-4403-bb41-e83bdd9fdb7c,Porto Alegre,2,cedido,1200,680,210,320,160,1136.0,3706.0,1235.3333333333333,1.4859663191659984
f4648c69-22e8-47ac-9a50-c3f59567695a,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,1.720788043478261
ee2f256b-850b-428d-be2b-f0b8ad59ef7a,Salvador,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,1.1405315614617941
5d663ac1-2fc3-44dc-becf-e66588236d94,Campinas,1,próprio,1600,800,250,300,200,650.0,3800.0,1900.0,1.8410852713178294
eba66417-ff50-4274-94d3-09c9e2edf1ef,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,2.4209486166007905
4cfe43df-ec97-4cdb-9f95-0f4e2f129a02,Recife,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.281055900621118
678b5a12-9c58-461f-915a-52d2a825f921,Campinas,0,aluguel,1800,800,250,300,200,0.0,3350.0,3350.0,0.9988073941562313
42e1ea51-22e5-4433-8fe8-40ac6fcadad2,Joinville,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,0.9122727272727272
43ea4389-38ba-4c6b-903e-2ba1632e3991,Fortaleza,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.4706616729088639
e3e0921d-c7b3-437e-97d5-0eac0dd66f10,Natal,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,inf
1970e4b2-5243-4e90-b93c-79e3b964522d,Londrina,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,0.8884146341463415
cdc383f4-dff3-43db-80dc-70208e444a19,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.3472222222222222
e3d9f02f-4ae5-4458-8d25-c91c23fe888a,Campo Grande,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.0217391304347827
fbe62a57-50ab-4795-a6fb-413f16f26faf,São Paulo,2,aluguel,3200,800,250,300,200,1300.0,6050.0,2016.6666666666667,2.813953488372093
7538edd2-42b8-4006-a2d6-b92636f56a2e,São Paulo,1,próprio,1600,800,250,300,200,650.0,3800.0,1900.0,0.7421875
ec233d54-0b21-45fc-b713-2adfc9260ccd,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,3.5869565217391304
2cce8753-7f0f-4a60-8d85-b1a99d020d7a,Curitiba,0,próprio,650,680,210,320,160,0.0,2020.0,2020.0,1.1556064073226544
5c3c7af6-97af-45be-864a-17799a9b114c,Campo Grande,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,0.9577777777777777
3e79b33f-3c70-4ac5-b0a9-5d673373528b,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,inf
6f4ca409-5f49-433a-bef9-31cdb77908e9,Porto Alegre,0,próprio,650,680,210,320,160,0.0,2020.0,2020.0,0.711768851303735
bdec4b2a-86fb-414c-857b-54f56a0f0731,São Paulo,1,próprio,1600,800,250,300,200,650.0,3800.0,1900.0,1.380813953488372
0fcf10d2-ce0d-4355-9e06-fee6a18ecea3,Porto Velho,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,0.9795454545454545
6e513fb2-77b5-4139-8764-f38c4f6b10b3,Porto Velho,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,2.0434782608695654
00635f68-2f7b-4c3a-8948-a099f0744d30,Natal,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,0.16054059109614666
0cdab780-9c80-4190-9f15-ee496e427d66,Fortaleza,2,cedido,900,600,180,250,120,966.0,3016.0,1005.3333333333334,4.0978260869565215
fc75f663-0431-4520-aee7-88d611ba91d4,Natal,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,4.0978260869565215
ca37147c-f66d-4f2c-acc7-83c32328acdc,Vitória,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,0.7142156862745098
eafd576d-97f4-4826-b957-4826841be284,Londrina,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.9936575052854123
390275b0-c6c2-4740-9b5a-b97fa678b0db,Joinville,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,1.8224101479915433
cbb8d507-eb7a-4ac3-987b-07e8a5388ade,Joinville,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,inf
bb406ff2-20d7-480f-946d-0a24a49695aa,São Luís,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.5972222222222222
eb959804-9426-4f0c-8318-fbc8914e8a39,Salvador,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.22993827160493827
f47ee786-f198-4024-a342-86a75e6fec35,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.281055900621118
06cc5cec-625d-4de5-adbb-f198cc015153,São Paulo,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,inf
398f3e9e-672a-46a5-89a0-71b8dd1d5e67,Belém,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.0755148741418765
ef9c3af6-3d6b-4a20-b797-3116884d5ae4,Macapá,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,0.9979651162790698
77ecff81-2f40-4ba3-a76e-989d616770d0,Recife,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,inf
fb3d4279-cfd0-478f-b32a-5e7a04338b71,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,1.720788043478261
167cd4f0-3d9f-4110-b8e9-f6e8ff88d050,Belo Horizonte,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,0.19839857651245552
9bc405cc-9028-46ee-adc8-787b1bf041f0,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,1.1328264758497317
8304d4bd-3c9e-4986-bba9-f0bec05e3556,Porto Alegre,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,inf
4782e306-83cb-4401-a8fe-eaf3ecf1c8d3,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.5654017857142857
f6b672f0-2b67-4cde-b47f-e38cf2ae6a70,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.1126747608535688
2fc2013e-e731-4fd3-b77f-a308641592bb,Rio de Janeiro,0,cedido,800,750,230,350,180,0.0,2310.0,2310.0,0.2765804597701149
0e71007d-9650-49e5-b7d0-bbaf7a02d429,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.4351851851851852
b56d34ff-1586-4454-b534-394914a6c3e3,São Paulo,0,aluguel,1800,800,250,300,200,0.0,3350.0,3350.0,0.3551738761662426
ab3e0932-bd75-4986-ab5b-7a8bee7f8e26,Fortaleza,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,1.2805864509605662
647f9799-7003-442b-ac96-7e9977d52034,Brasília,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.7807308970099668
8251414f-b220-4c83-bec7-4297118b7a0e,Fortaleza,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,2.50383631713555
b0447d4e-0735-4e90-ad8e-4d4ac3169d28,Joinville,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.10657596371882086
2a9d2195-d4b8-4757-9d40-2099a035b8ee,Londrina,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,1.8224101479915433
2ab7042c-5d90-4f5f-9965-bf129c422939,Belo Horizonte,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.21942110177404295
b26f7f37-a39b-4a64-9a87-5be44ab699b9,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.8577075098814229
416498a8-a09e-42ff-8a79-f139812cea2d,São Paulo,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,2.990033222591362
ca41b04f-b41d-4c8f-8b95-2156d3620ecc,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.29464285714285715
728be886-3bae-4762-93f4-7766ee90e9ee,Belo Horizonte,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,1.0680447889750215
11a57ee6-82a7-48cf-b5e0-35f56267aadc,Vitória,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,inf
1e684e9a-abf0-4d19-b6c3-e2c5fb649546,Curitiba,2,cedido,1200,680,210,320,160,1136.0,3706.0,1235.3333333333333,2.2379227053140096
b2466ce9-ad0c-455c-8ea4-fd7736f02353,Fortaleza,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,inf
f39d2feb-6c50-4a66-9cf5-d23e61c31836,Porto Velho,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,1.583695652173913
92543a7e-e464-40db-acfd-af18a50665f7,Londrina,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.6624383368569415
b0cd6c86-3d40-4606-af0f-d2b2fc186382,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.7934782608695652
9bad66d7-08df-43ae-8481-5f531afb6067,Palmas,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,1.4945652173913044
cfaa85df-59cd-4d0f-9d82-a1837aca8792,Curitiba,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,0.6544117647058824
270e6942-2422-4bc6-adef-a74bfa0d2a07,Fortaleza,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,0.9413461538461538
173c4fa1-b2d5-405e-a29a-131bde53b3c3,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.7934782608695652
64648527-3173-4505-8de0-3685aebc729a,Fortaleza,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,inf
179eef39-5e94-4026-8f47-5e4c2dfadcbf,Natal,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.1956521739130435
4b95c639-70bf-4dc2-9717-0017f998a992,Campinas,2,aluguel,3200,800,250,300,200,1300.0,6050.0,2016.6666666666667,1.9541343669250646
248d89f7-0987-44fc-8e05-14cff1d663e7,Londrina,1,cedido,1100,650,200,280,150,534.0,2914.0,1457.0,1.3032200357781754
fcb4bdb2-a18b-433d-9efa-e31fdb74a12c,São Luís,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.5070754716981132
c1294a42-bfc3-42cf-9d30-52f3691f8138,Recife,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,2.7318840579710146
bb45730b-fefe-40d2-9599-e3cab5c432c1,Londrina,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,1.0588662790697674
6b8a569d-c8d8-4b2e-ac6e-87cd5476ffdb,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
3a4f435b-bc4b-4c13-8a05-f568a2e01616,São Luís,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.1288888888888889
47cb1833-8077-4df8-b2ea-8c5aea02263f,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.34057971014492755
3dc37b46-6290-471d-879e-815be5ddba1e,Belo Horizonte,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.8239202657807309
cfacce2c-ebb4-4e56-9a0a-447ef760c165,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.7028985507246377
58fc3bda-9ca6-4b79-96b0-2112e3ea244d,Londrina,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,0.28336620644312954
600e211d-92c1-497e-8699-90da0c600595,São Paulo,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,inf
4236e235-068f-4350-861b-7dbaf6350473,Florianópolis,1,cedido,1200,680,210,320,160,568.0,3138.0,1569.0,1.5864509605662285
982f40fa-4b1a-4391-bf46-180b848e6446,São Paulo,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,0.4148023862788964
a0f2acad-6cdc-417c-929f-00abe90a2bcc,Natal,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,4.0978260869565215
fda43455-8e5f-403e-b929-66edf9f80309,Natal,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.4112012987012987
f9b01c0f-0b18-4961-9c6d-15325470633d,Fortaleza,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,2.50383631713555
8188aafa-db9b-4555-84fc-aeb76d6d15e6,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,1.5664961636828645
5c7c8e71-acd7-499a-b1b0-00969e132b9a,São Luís,3,cedido,900,600,180,250,120,1449.0,3499.0,874.75,2.2372122762148337
a157f76d-c485-4b19-942a-98fe7346eeda,Rio de Janeiro,2,cedido,1500,750,230,350,180,1254.0,4264.0,1421.3333333333333,1.7097032878909382
899c9622-38c0-4977-aff0-0113931b1663,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,2.2943840579710146
42b92b3a-e98f-4085-8c92-94d6f672339b,São Luís,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.8333333333333334
6cbbbb0f-40ad-42bc-9d44-7a5d47e30262,Belo Horizonte,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,inf
dbe8258f-14dd-4a3e-88e6-6a655c558d9a,Londrina,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,0.7344961240310077
59b8df2e-1371-4143-a8f9-a50a68d8c964,Porto Velho,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.6072351421188631
fc3e38b0-9d5e-4bd1-b2c5-c53418b62c7b,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.27485380116959063
8780f6a6-b3d5-4d33-822e-583d9fb2af5b,Florianópolis,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,2.2324414715719065
c3fc8e4a-ddf1-4872-a9d0-e659d9e52e4f,Curitiba,2,próprio,1200,680,210,320,160,1136.0,3706.0,1235.3333333333333,2.2379227053140096
f05f1ea8-7d76-4143-9a75-ea5ebcd85872,Palmas,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.8928571428571429
6b0c44b7-7e6a-4c85-a4e3-6c2f3ef4016e,Joinville,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,1.684782608695652
413b4ece-9470-4455-9d15-93a19bf1330d,Brasília,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,0.24239130434782608
b3c66388-b0e8-462f-bb2d-acb6c5df9180,Macapá,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,inf
840fe257-b977-41fe-9f1f-a768a0bb7859,Vitória,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.9612403100775194
e7e4914f-9e93-444f-8901-f7fdc79b1f9d,Fortaleza,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.35548941798941797
7c4d71f0-f54b-4e36-83aa-932d0411d9fa,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.41228070175438597
9ff0d020-8023-42a6-9ef9-04220140f3c3,Rio de Janeiro,1,próprio,1500,750,230,350,180,627.0,3637.0,1818.5,0.5261863425925926
8d32c59a-d073-4b9a-8c59-4b8240e9446c,Recife,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,inf
5c5e65a7-d2b4-4e53-9916-296d8d40f8b9,Campo Grande,2,cedido,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,1.0550795593635252
2e431b5c-0297-472b-80a8-f92a1622b1b3,Campinas,1,cedido,1600,800,250,300,200,650.0,3800.0,1900.0,2.4296675191815855
beca4860-9a08-47ed-9377-1efa2436ee84,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.5752753977968176
1f17da55-a5dd-435b-b04b-c5e8cbc4a34a,Belo Horizonte,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,inf
0da72009-c2cb-434f-9c04-50950e43903e,Belo Horizonte,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,1.9254658385093169
6c676e73-1fa3-4390-9bfb-fee1ce0cebda,Belo Horizonte,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,1.7596618357487923
4b6b489a-6afb-49f8-8750-20fc91546b19,São Paulo,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,3.452685421994885
9301b606-408f-4a23-b5ea-bfb98595ef1a,Vitória,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.3743961352657005
bdda771d-ae8b-4269-8163-0b7b73df7bc5,Campinas,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,3.6684782608695654
b0be08c1-5478-491c-bee3-f4961d832c53,Manaus,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,inf
d4c6f8dc-69d9-47ba-81fd-c4aeec10562d,Vitória,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,0.758
09cae274-3341-412c-b6bd-6c7c45e39837,Curitiba,0,próprio,650,680,210,320,160,0.0,2020.0,2020.0,0.6158536585365854
49a01cfb-964e-4c98-aeb8-ac312c1de9c9,Campinas,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,1.6691672918229556
e5363558-7142-40c7-8e01-cac38f822214,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,2.562111801242236
3ce758a9-b0f9-4bc0-ab84-b3de9b7939a0,Vitória,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.19570707070707072
4985beb8-25f8-4418-86b5-53cb2bcff878,Porto Velho,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.7051762940735183
ed378f0d-8485-4d8f-8d31-362f35ad73ad,Porto Alegre,2,próprio,1200,680,210,320,160,1136.0,3706.0,1235.3333333333333,1.6574239713774597
2b334888-fcc7-4c3b-9f2f-de007b44e190,Porto Alegre,2,aluguel,2400,680,210,320,160,1136.0,4906.0,1635.3333333333333,0.8760714285714286
1ed6b0a0-38b3-48f3-8e99-ba9536f2e09a,Rio de Janeiro,0,cedido,800,750,230,350,180,0.0,2310.0,2310.0,1.394927536231884
a7ba38b4-449f-4e11-8d33-d2c5dc515d9b,Vitória,1,cedido,1100,650,200,280,150,534.0,2914.0,1457.0,0.8470930232558139
3e4403e0-d84a-4376-8adf-802607e10454,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,1.167846309403438
26c4524b-8eac-42b5-800c-06483e333436,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.15921409214092141
9e3fee28-f674-4855-82af-e6ea98a7c33b,Porto Alegre,1,próprio,1200,680,210,320,160,568.0,3138.0,1569.0,2.6237458193979935
1651a54b-26c3-4df7-b86f-bdb0ece84783,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.2020460358056266
72a1df7e-51c5-4982-b8d0-3abb33cc9faa,Londrina,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.9936575052854123
24f6c89f-4d53-4a97-82ba-7978f8efcc73,Belo Horizonte,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,0.3550194931773879
ca2f0737-ae89-4d51-b85f-455f9f95a951,Recife,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.3125
5dbc5976-b50c-45ca-b092-81b16f91c15d,Florianópolis,1,aluguel,2400,680,210,320,160,568.0,4338.0,2169.0,4.715217391304348
